credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
678,France,Male,43,5,102338.19,1,1,1,79649.62,0,40-49,False,1.2,0,1,102339.19,Good,0,0
712,France,Female,29,3,87375.78,2,0,0,166194.53,0,<30,False,1.6666666666666665,0,0,43688.89,Good,0,0
651,France,Male,44,2,0.0,3,1,0,102530.35,1,40-49,False,2.5,1,0,1.0,Fair,1,2
789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,50-59,True,1.3333333333333333,0,1,104678.09,Very Good,0,1
775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,30-39,False,1.125,0,1,121670.23,Very Good,0,0
564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,30-39,False,1.1428571428571428,0,1,108408.34,Poor,0,0
841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,30-39,False,1.2857142857142856,0,1,77485.895,Excellent,0,0
850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,30-39,False,,0,1,141830.67,Excellent,1,1
637,France,Female,63,5,0.0,1,1,0,28092.77,1,60+,True,1.2,1,0,1.0,Fair,0,2
500,France,Male,45,2,109162.82,1,1,1,126145.08,0,40-49,False,1.5,0,1,109163.82,Poor,1,1
655,France,Male,44,8,87471.63,1,0,1,188593.98,0,40-49,False,1.125,0,0,87472.63,Fair,0,0
666,France,Female,33,2,147229.65,1,1,1,56410.17,0,30-39,False,1.5,0,1,147230.65,Fair,1,1
658,France,Female,24,2,0.0,2,1,1,84694.49,0,<30,False,2.0,1,0,1.0,Fair,1,2
749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,60+,False,1.3333333333333333,0,1,91267.115,Very Good,0,0
654,France,Male,32,6,0.0,2,1,1,137898.57,0,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
623,France,Female,39,1,160903.2,1,0,0,78774.36,0,30-39,True,2.0,0,1,160904.2,Fair,1,2
761,France,Female,33,6,138053.79,2,1,0,148779.41,0,30-39,False,1.3333333333333333,0,1,69027.895,Very Good,0,0
627,France,Male,44,6,153548.12,1,0,0,35300.08,1,40-49,True,1.1666666666666667,0,1,153549.12,Fair,0,1
757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,30-39,False,1.25,0,1,74543.95,Very Good,0,0
695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,50-59,True,1.125,0,0,95232.91,Good,0,1
726,France,Male,34,3,0.0,2,1,0,196288.46,0,30-39,False,1.6666666666666665,1,0,1.0,Good,0,1
587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,40-49,True,1.125,0,0,85110.21,Fair,0,1
605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,40-49,False,1.25,0,1,62670.4,Fair,0,0
850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,60+,False,1.4,1,0,1.0,Excellent,0,1
850,France,Female,38,0,106831.69,1,0,1,148977.72,0,30-39,False,,0,1,106832.69,Excellent,1,1
751,France,Male,29,3,159597.45,1,1,0,39934.41,0,<30,True,1.3333333333333333,0,1,159598.45,Very Good,0,1
627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,30-39,False,1.1428571428571428,0,1,147362.57,Fair,0,0
736,France,Male,43,4,176134.54,1,1,1,52856.88,0,40-49,False,1.25,0,1,176135.54,Good,0,0
652,France,Female,74,5,0.0,2,1,1,937.15,0,60+,False,1.4,1,0,1.0,Fair,0,1
627,France,Female,35,7,0.0,2,0,1,193022.44,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
636,France,Male,34,1,84055.43,1,0,0,37490.84,0,30-39,True,2.0,0,0,84056.43,Fair,1,2
775,France,Male,60,7,0.0,2,1,1,111558.7,0,50-59,False,1.2857142857142856,1,0,1.0,Very Good,0,1
850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,40-49,False,1.8,0,1,43523.075,Excellent,0,0
850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,30-39,True,1.125,0,1,199230.14,Excellent,0,1
516,France,Male,37,8,0.0,1,1,0,101834.58,0,30-39,True,1.125,1,0,1.0,Poor,0,2
513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,40-49,False,1.2,1,0,1.0,Poor,0,1
673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,60+,False,1.6666666666666665,0,0,39417.575,Good,0,0
564,France,Female,27,6,0.0,1,0,0,7819.76,0,<30,True,1.1666666666666667,1,0,1.0,Poor,0,2
636,France,Female,35,2,0.0,2,1,1,23129.46,0,30-39,False,2.0,1,0,1.0,Fair,1,2
712,France,Male,29,3,102540.61,1,1,1,189680.79,0,<30,False,1.3333333333333333,0,1,102541.61,Good,0,0
568,France,Male,51,4,0.0,3,1,1,66586.56,0,50-59,False,1.75,1,0,1.0,Poor,0,1
741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,40-49,False,,1,0,1.0,Very Good,1,2
754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,30-39,False,1.125,0,1,129402.87,Very Good,0,0
709,France,Female,32,7,0.0,2,1,1,199418.02,0,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
510,France,Female,32,1,0.0,2,0,1,28515.17,0,30-39,False,3.0,1,0,1.0,Poor,1,2
716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,30-39,False,2.0,1,0,1.0,Good,1,2
607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,30-39,False,1.2,0,1,53352.47,Fair,0,0
656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,<30,True,1.25,0,1,139585.57,Fair,0,1
550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1,50-59,False,1.2,0,1,121017.23,Poor,0,0
486,France,Male,26,2,0.0,2,1,1,31399.4,0,<30,False,2.0,1,0,1.0,Poor,1,2
598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,50-59,False,1.25,0,1,59106.21,Fair,0,0
675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,30-39,False,1.25,1,0,1.0,Good,0,1
755,France,Female,29,4,148654.84,2,1,1,28805.09,0,<30,False,1.5,0,1,74328.42,Very Good,0,0
656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,30-39,True,1.2,0,1,136964.12,Fair,0,1
644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,40-49,False,1.2222222222222223,0,1,68888.055,Fair,0,0
598,France,Female,32,4,111156.52,1,1,1,167376.26,0,30-39,False,1.25,0,1,111157.52,Fair,0,0
850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,30-39,False,1.3333333333333333,0,1,121238.65,Excellent,0,0
679,France,Male,36,1,97234.58,1,1,0,188997.08,0,30-39,True,2.0,0,1,97235.58,Good,1,2
632,France,Male,60,2,0.0,2,0,1,2085.32,0,50-59,False,2.0,1,0,1.0,Fair,1,2
550,Spain,Male,45,0,0.0,2,0,1,70399.71,0,40-49,False,,1,0,1.0,Poor,1,2
572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,50-59,False,1.1111111111111112,0,1,97383.53,Poor,0,0
626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,40-49,False,1.5,0,1,103109.8,Fair,1,1
625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,50-59,True,1.1428571428571428,1,0,1.0,Fair,0,2
515,France,Female,58,2,131852.81,1,1,0,81436.68,1,50-59,True,1.5,0,1,131853.81,Poor,1,2
612,Spain,Male,35,1,0.0,1,1,1,83256.26,1,30-39,False,2.0,1,0,1.0,Fair,1,2
628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,30-39,True,1.125,0,1,107554.33,Fair,0,1
529,Spain,Female,43,5,0.0,2,0,0,79476.63,0,40-49,False,1.4,1,0,1.0,Poor,0,1
668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0,40-49,False,1.1428571428571428,0,1,161807.09,Fair,0,0
526,France,Male,30,9,0.0,2,0,0,100995.68,0,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
791,France,Female,52,7,0.0,1,1,1,122782.5,0,50-59,False,1.1428571428571428,1,0,1.0,Very Good,0,1
573,France,Male,27,2,128243.03,1,1,1,11631.34,0,<30,False,1.5,0,1,128244.03,Poor,1,1
565,France,Female,38,5,126645.13,1,1,1,168303.55,0,30-39,False,1.2,0,1,126646.13,Poor,0,0
604,France,Female,47,8,62094.71,3,0,0,9308.1,1,40-49,False,1.375,0,0,20699.236666666668,Fair,0,0
656,France,Male,37,7,112291.34,1,1,0,153157.97,0,30-39,True,1.1428571428571428,0,1,112292.34,Fair,0,1
447,France,Female,44,5,89188.83,1,1,1,75408.24,0,40-49,False,1.2,0,0,89189.83,Poor,0,0
682,France,Male,55,9,0.0,1,1,0,153356.8,1,50-59,True,1.1111111111111112,1,0,1.0,Good,0,2
437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,<30,True,1.5,0,1,109162.25,Poor,1,2
792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,40-49,False,,1,0,1.0,Very Good,1,2
627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,<30,False,1.25,1,0,1.0,Fair,0,1
767,France,Female,34,8,0.0,2,1,0,94767.77,0,30-39,False,1.25,1,0,1.0,Very Good,0,1
686,France,Male,26,7,0.0,2,1,0,1540.89,0,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
789,France,Female,53,1,158271.74,1,1,1,5036.39,1,50-59,False,2.0,0,1,158272.74,Very Good,1,1
794,France,Male,56,9,96951.21,1,1,1,71776.76,0,50-59,False,1.1111111111111112,0,0,96952.21,Very Good,0,0
587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1,30-39,False,1.2,0,1,121864.61,Fair,0,0
589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,<30,False,1.1111111111111112,0,0,83496.11,Fair,0,0
543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,<30,False,2.0,0,1,146567.01,Poor,1,1
589,Spain,Female,45,1,0.0,1,0,0,125939.22,1,40-49,True,2.0,1,0,1.0,Fair,1,3
701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,<30,False,1.4,0,1,93051.59,Good,0,0
850,France,Male,40,6,0.0,1,1,0,136985.08,1,30-39,True,1.1666666666666667,1,0,1.0,Excellent,0,2
726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1,50-59,False,1.25,0,1,53748.43,Good,0,0
767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,40-49,True,1.5,1,0,1.0,Very Good,1,3
648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0,30-39,False,1.25,0,1,73472.69,Fair,0,0
651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,30-39,False,1.25,1,0,1.0,Fair,0,1
633,France,Female,36,6,125130.28,1,0,0,125961.48,0,30-39,True,1.1666666666666667,0,1,125131.28,Fair,0,1
740,France,Female,37,9,0.0,2,1,1,73225.31,0,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
592,France,Female,34,9,0.0,2,1,1,20460.2,0,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
670,France,Female,41,10,0.0,3,1,0,81602.02,0,40-49,False,1.3,1,0,1.0,Fair,0,1
628,France,Male,36,3,0.0,2,1,1,8742.91,0,30-39,False,1.6666666666666665,1,0,1.0,Fair,0,1
745,France,Male,47,5,0.0,2,0,0,145789.71,0,40-49,False,1.4,1,0,1.0,Very Good,0,1
705,France,Male,32,3,0.0,2,0,0,129576.99,0,30-39,False,1.6666666666666665,1,0,1.0,Good,0,1
559,France,Female,42,7,0.0,2,1,1,190040.29,0,40-49,False,1.2857142857142856,1,0,1.0,Poor,0,1
595,France,Male,29,6,150685.79,1,1,0,87771.06,0,<30,True,1.1666666666666667,0,1,150686.79,Fair,0,1
492,France,Male,35,4,141359.37,2,1,0,39519.53,0,30-39,False,1.5,0,1,70680.685,Poor,0,0
498,France,Female,29,9,0.0,1,1,0,190035.83,0,<30,True,1.1111111111111112,1,0,1.0,Poor,0,2
655,France,Female,39,6,94631.26,2,1,1,148948.52,0,30-39,False,1.3333333333333333,0,0,47316.63,Fair,0,0
636,France,Female,39,3,118336.14,1,1,0,184691.77,0,30-39,True,1.3333333333333333,0,1,118337.14,Fair,0,1
634,France,Female,45,2,0.0,1,1,1,143458.31,0,40-49,False,1.5,1,0,1.0,Fair,1,2
793,Spain,Male,63,0,0.0,2,0,1,27166.75,0,60+,False,,1,0,1.0,Very Good,1,2
526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,40-49,False,1.2,0,1,124234.24,Poor,0,0
768,France,Female,26,5,51116.26,1,1,1,70454.79,1,<30,False,1.2,0,0,51117.26,Very Good,0,0
540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0,60+,False,2.0,0,0,91870.69,Poor,1,1
732,France,Female,34,8,122338.43,2,1,0,187985.85,0,30-39,False,1.25,0,1,61170.215,Good,0,0
617,France,Female,30,8,0.0,1,1,1,92621.9,0,<30,False,1.125,1,0,1.0,Fair,0,1
637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,50-59,False,1.2,1,0,1.0,Fair,0,1
573,France,Male,26,8,86270.93,2,1,1,90177.3,0,<30,False,1.25,0,0,43136.465,Poor,0,0
531,France,Male,44,3,0.0,2,1,1,34416.79,0,40-49,False,1.6666666666666665,1,0,1.0,Poor,0,1
489,France,Female,38,5,117289.92,1,0,0,85231.88,0,30-39,True,1.2,0,1,117290.92,Poor,0,1
601,France,Male,35,2,0.0,2,1,1,118983.18,0,30-39,False,2.0,1,0,1.0,Fair,1,2
452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,30-39,True,1.1428571428571428,0,1,153664.27,Poor,0,1
728,Spain,Female,29,1,0.0,1,1,1,83056.22,0,<30,False,2.0,1,0,1.0,Good,1,2
590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,<30,False,1.25,0,1,61800.745,Fair,0,0
490,France,Male,29,4,0.0,2,1,0,32089.57,0,<30,False,1.5,1,0,1.0,Poor,0,1
596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,60+,False,1.1111111111111112,0,1,134209.25,Fair,0,0
635,France,Male,29,1,0.0,1,0,1,24865.54,0,<30,False,2.0,1,0,1.0,Fair,1,2
782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0,30-39,False,1.2857142857142856,0,1,49279.445,Very Good,0,0
790,Spain,Female,37,3,0.0,3,0,0,98897.32,0,30-39,False,2.0,1,0,1.0,Very Good,0,1
587,France,Male,40,2,0.0,4,0,1,106174.7,1,30-39,False,3.0,1,0,1.0,Fair,1,2
794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0,40-49,False,1.125,0,1,134594.79,Very Good,0,0
515,France,Male,41,8,0.0,2,1,1,185054.14,0,40-49,False,1.25,1,0,1.0,Poor,0,1
746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,<30,False,1.1,0,0,68782.82,Very Good,0,0
667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,50-59,True,1.125,0,1,137465.04,Fair,0,1
709,France,Male,32,4,147307.91,1,0,1,40861.55,0,30-39,False,1.25,0,1,147308.91,Good,0,0
536,France,Female,35,8,0.0,1,1,0,171840.24,1,30-39,True,1.125,1,0,1.0,Poor,0,2
711,France,Female,41,3,145754.91,1,1,1,101455.07,0,40-49,False,1.3333333333333333,0,1,145755.91,Good,0,0
753,France,Male,46,8,0.0,3,1,0,90747.94,1,40-49,False,1.375,1,0,1.0,Very Good,0,1
748,France,Male,44,4,112610.77,1,0,1,2048.55,0,40-49,False,1.25,0,1,112611.77,Very Good,0,0
623,France,Female,57,7,71481.79,2,1,1,84421.34,0,50-59,False,1.2857142857142856,0,0,35741.895,Fair,0,0
465,France,Male,33,5,0.0,2,0,1,78698.09,0,30-39,False,1.4,1,0,1.0,Poor,0,1
640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0,30-39,False,1.3333333333333333,0,0,77827.8,Fair,0,0
562,France,Male,75,5,87140.85,1,1,1,39351.64,0,60+,False,1.2,0,0,87141.85,Poor,0,0
502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1,40-49,False,,0,1,132003.7,Poor,1,1
536,France,Male,32,7,178011.5,2,1,0,22375.14,0,30-39,False,1.2857142857142856,0,1,89006.75,Poor,0,0
670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,30-39,False,1.5,0,1,51478.34,Fair,0,0
775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0,50-59,False,1.5,0,1,123784.25,Very Good,1,1
759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0,<30,True,1.25,0,1,101803.67,Very Good,0,1
604,France,Male,33,3,148659.48,1,0,0,42437.75,0,30-39,True,1.3333333333333333,0,1,148660.48,Fair,0,1
766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1,60+,False,1.1428571428571428,0,1,142725.48,Very Good,0,0
554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0,40-49,False,1.25,0,1,112153.89,Poor,0,0
487,France,Female,53,10,89550.85,1,0,1,90076.85,0,50-59,False,1.1,0,0,89551.85,Poor,0,0
725,France,Male,35,7,75915.75,1,1,0,150507.43,0,30-39,True,1.1428571428571428,0,0,75916.75,Good,0,1
732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,40-49,False,2.0,0,1,59445.83,Good,1,1
623,France,Male,40,5,118788.57,1,1,0,192867.4,0,30-39,True,1.2,0,1,118789.57,Fair,0,1
781,France,Female,42,3,156555.54,1,1,1,175674.01,0,40-49,False,1.3333333333333333,0,1,156556.54,Very Good,0,0
714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1,50-59,False,2.0,0,1,99142.86,Good,1,1
577,Germany,Female,31,4,61211.18,1,1,1,145250.43,0,30-39,False,1.25,0,0,61212.18,Poor,0,0
731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0,30-39,False,2.0,0,1,128933.4,Good,1,1
650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,<30,False,1.2,1,0,1.0,Fair,0,1
779,France,Male,32,10,80728.15,1,1,0,86306.75,0,30-39,True,1.1,0,0,80729.15,Very Good,0,1
706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1,40-49,False,2.0,0,1,63831.23,Good,1,1
733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0,40-49,False,1.3333333333333333,0,1,106071.89,Good,0,0
579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,40-49,False,1.6666666666666665,0,1,68781.19,Poor,0,0
476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1,30-39,False,1.125,0,1,111906.43,Poor,0,0
775,France,Male,40,9,126212.64,1,1,0,70196.57,0,30-39,True,1.1111111111111112,0,1,126213.64,Very Good,0,1
538,Spain,Male,68,9,0.0,2,1,0,110440.5,1,60+,False,1.2222222222222223,1,0,1.0,Poor,0,1
602,France,Male,38,7,111835.94,2,1,0,124389.61,0,30-39,False,1.2857142857142856,0,1,55918.97,Fair,0,0
615,France,Male,30,8,0.0,2,0,0,3183.15,0,<30,False,1.25,1,0,1.0,Fair,0,1
700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0,<30,False,1.6666666666666665,0,1,49853.845,Good,0,0
615,France,Male,32,1,0.0,2,0,0,2139.25,0,30-39,False,3.0,1,0,1.0,Fair,1,2
544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,40-49,True,1.5,0,1,108896.93,Poor,1,2
573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1,50-59,False,1.3333333333333333,0,1,154670.77,Poor,0,0
555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,40-49,False,1.2857142857142856,0,1,64031.5,Poor,0,0
692,France,Female,31,2,0.0,2,1,0,91829.17,1,30-39,False,2.0,1,0,1.0,Good,1,2
476,France,Female,40,4,0.0,2,0,0,182547.04,0,30-39,False,1.5,1,0,1.0,Poor,0,1
770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,40-49,False,1.1111111111111112,0,1,190679.02,Very Good,0,0
641,France,Female,40,7,0.0,1,1,0,126996.67,0,30-39,True,1.1428571428571428,1,0,1.0,Fair,0,2
705,France,Female,35,5,0.0,1,1,0,133991.11,1,30-39,True,1.2,1,0,1.0,Good,0,2
784,France,Male,38,5,136712.91,1,0,1,169920.92,0,30-39,False,1.2,0,1,136713.91,Very Good,0,0
727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1,50-59,True,2.0,0,1,154734.97,Good,1,2
576,France,Female,41,4,112609.91,1,0,0,191035.18,1,40-49,True,1.25,0,1,112610.91,Poor,0,1
646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0,60+,True,1.1,0,1,115463.44,Fair,0,1
638,France,Male,34,5,133501.36,1,0,1,155643.04,0,30-39,False,1.2,0,1,133502.36,Fair,0,0
632,Germany,Male,30,1,58668.02,1,1,1,78670.52,0,<30,False,2.0,0,0,58669.02,Fair,1,1
850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1,40-49,True,1.1428571428571428,0,0,89119.26,Excellent,0,1
492,France,Female,28,9,0.0,2,1,0,95957.09,0,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0,60+,False,1.2,0,0,38256.26,Good,0,0
609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,30-39,False,1.2857142857142856,0,1,70348.39,Fair,0,0
701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0,30-39,False,1.2857142857142856,0,0,47725.16,Good,0,0
651,France,Male,34,4,91562.99,1,1,1,123954.15,0,30-39,False,1.25,0,0,91563.99,Fair,0,0
508,France,Male,31,8,72541.48,1,1,0,129803.08,0,30-39,True,1.125,0,0,72542.48,Poor,0,1
616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,40-49,True,1.3333333333333333,0,1,120868.18,Fair,0,1
489,France,Male,34,5,0.0,1,0,0,43540.59,0,30-39,True,1.2,1,0,1.0,Poor,0,2
567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0,40-49,True,2.0,0,1,157321.51,Poor,1,2
714,Spain,Male,27,3,0.0,3,1,1,129130.09,0,<30,False,2.0,1,0,1.0,Good,0,1
678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0,<30,False,3.0,0,1,69839.475,Good,1,1
581,France,Female,55,6,0.0,1,1,1,22442.13,0,50-59,False,1.1666666666666667,1,0,1.0,Fair,0,1
748,Spain,Male,60,3,0.0,2,1,1,78194.37,0,50-59,False,1.6666666666666665,1,0,1.0,Very Good,0,1
781,France,Female,19,3,0.0,2,1,1,124297.32,0,<30,False,1.6666666666666665,1,0,1.0,Very Good,0,1
691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0,<30,False,1.3333333333333333,0,1,103001.94,Good,0,0
507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1,30-39,False,1.5,0,1,134238.07,Poor,1,1
724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,30-39,False,1.3333333333333333,0,1,59118.85,Good,0,0
705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,50-59,False,1.6666666666666665,1,0,1.0,Good,0,1
708,Spain,Female,64,5,0.0,3,0,1,112520.07,1,60+,False,1.6,1,0,1.0,Good,0,1
580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1,30-39,False,1.2222222222222223,0,1,57722.095,Poor,0,0
850,France,Male,38,5,0.0,2,1,0,16491.64,0,30-39,False,1.4,1,0,1.0,Excellent,0,1
714,Spain,Male,25,2,0.0,1,1,1,132979.43,0,<30,False,1.5,1,0,1.0,Good,1,2
559,France,Female,43,1,0.0,2,1,1,196645.87,0,40-49,False,3.0,1,0,1.0,Poor,1,2
577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0,40-49,False,1.125,0,1,115558.0,Poor,0,0
647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,30-39,False,1.6666666666666665,0,1,83260.315,Fair,0,0
554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1,<30,False,1.1666666666666667,0,1,135371.12,Poor,0,0
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,50-59,True,1.2,0,0,92878.33,Poor,0,1
528,France,Female,26,10,102073.67,2,0,0,166799.93,0,<30,False,1.2,0,1,51037.835,Poor,0,0
720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1,40-49,False,1.3333333333333333,0,0,97043.6,Good,0,0
743,Spain,Male,41,7,0.0,1,1,0,163736.09,1,40-49,True,1.1428571428571428,1,0,1.0,Very Good,0,2
615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1,<30,False,1.25,0,1,54265.035,Fair,0,0
635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0,40-49,False,2.0,0,0,39533.425,Fair,1,1
686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,40-49,False,2.0,0,0,24759.289999999997,Good,0,0
840,Spain,Female,36,6,0.0,2,1,0,141364.27,0,30-39,False,1.3333333333333333,1,0,1.0,Excellent,0,1
695,France,Male,43,1,100421.1,1,1,1,101141.28,0,40-49,False,2.0,0,1,100422.1,Good,1,1
564,France,Male,26,7,84006.88,2,0,0,183490.99,0,<30,False,1.2857142857142856,0,0,42004.44,Poor,0,0
805,France,Female,31,4,0.0,2,1,0,4798.12,0,30-39,False,1.5,1,0,1.0,Excellent,0,1
558,Spain,Male,45,4,0.0,1,1,0,131807.14,0,40-49,True,1.25,1,0,1.0,Poor,0,2
657,France,Female,39,4,80293.81,1,1,0,97192.76,0,30-39,True,1.25,0,0,80294.81,Fair,0,1
641,France,Female,42,7,125437.14,2,0,0,164128.58,0,40-49,False,1.2857142857142856,0,1,62719.57,Fair,0,0
755,France,Male,36,8,0.0,2,1,0,176809.87,0,30-39,False,1.25,1,0,1.0,Very Good,0,1
483,France,Male,48,1,0.0,2,1,1,110059.38,0,40-49,False,3.0,1,0,1.0,Poor,1,2
545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,40-49,True,1.5,0,1,127537.44,Poor,1,2
678,France,Male,66,8,0.0,2,1,1,47117.03,0,60+,False,1.25,1,0,1.0,Good,0,1
781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1,40-49,True,1.1111111111111112,0,0,82795.18,Very Good,0,1
571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,<30,False,1.3333333333333333,0,1,108118.1,Poor,0,0
634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,30-39,True,1.1,1,0,1.0,Fair,0,2
523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,<30,False,1.25,0,0,30845.305,Poor,0,0
501,France,Female,40,2,0.0,2,0,0,141946.92,0,30-39,False,2.0,1,0,1.0,Poor,1,2
662,France,Male,74,6,0.0,2,1,0,123583.85,0,60+,False,1.3333333333333333,1,0,1.0,Fair,0,1
573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1,40-49,False,,0,1,159305.07,Poor,1,1
648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,30-39,True,1.2,0,1,138665.24,Fair,0,1
662,France,Female,22,2,126362.57,2,1,1,97382.8,0,<30,False,2.0,0,1,63182.285,Fair,1,1
725,France,Male,39,4,160652.45,2,1,0,57643.55,0,30-39,False,1.5,0,1,80327.225,Good,0,0
563,France,Female,35,2,183572.84,1,1,1,66006.75,1,30-39,False,1.5,0,1,183573.84,Poor,1,1
628,France,Male,31,0,88421.81,1,0,0,72350.47,0,30-39,True,,0,0,88422.81,Fair,1,2
546,Spain,Female,45,2,0.0,1,0,0,197789.83,1,40-49,True,1.5,1,0,1.0,Poor,1,3
