credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
682,43,5,125851.93,1,1,1,193318.33,40-49,False,1.2,0,1,125852.93,Good,0,0
850,31,4,164672.66,1,0,1,61936.1,30-39,False,1.25,0,1,164673.66,Excellent,0,0
715,28,7,160376.61,1,0,0,196853.11,<30,True,1.1428571428571428,0,1,160377.61,Good,0,1
717,28,4,128206.79,1,1,1,54272.12,<30,False,1.25,0,1,128207.79,Good,0,0
664,33,7,97286.16,2,1,0,143433.33,30-39,False,1.2857142857142856,0,1,48644.08,Fair,0,0
730,42,4,0.0,2,0,1,85982.47,40-49,False,1.5,1,0,1.0,Good,0,1
664,38,4,74306.19,2,1,0,154395.56,30-39,False,1.5,0,0,37154.095,Fair,0,0
725,33,7,115182.84,2,1,1,177279.41,30-39,False,1.2857142857142856,0,1,57592.42,Good,0,0
383,48,8,95808.19,1,0,0,137702.01,40-49,True,1.125,0,0,95809.19,Poor,0,1
641,32,7,0.0,2,1,1,24267.28,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
635,29,1,0.0,1,0,1,24865.54,<30,False,2.0,1,0,1.0,Fair,1,2
544,22,4,0.0,2,1,0,70007.67,<30,False,1.5,1,0,1.0,Poor,0,1
663,35,9,0.0,2,1,1,195580.28,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
706,37,7,0.0,2,1,1,110899.3,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
652,51,3,0.0,1,1,0,173989.47,50-59,True,1.3333333333333333,1,0,1.0,Fair,0,2
690,48,2,0.0,2,1,1,3149.1,40-49,False,2.0,1,0,1.0,Good,1,2
752,45,3,105426.5,2,0,1,89773.45,40-49,False,1.6666666666666663,0,1,52714.25,Very Good,0,0
647,26,8,109958.15,1,1,1,136592.24,<30,False,1.125,0,1,109959.15,Fair,0,0
731,40,7,118991.79,1,1,1,156048.64,30-39,False,1.1428571428571428,0,1,118992.79,Good,0,0
648,44,2,0.0,2,1,1,58652.23,40-49,False,2.0,1,0,1.0,Fair,1,2
771,38,5,137657.71,2,1,0,72985.61,30-39,False,1.4,0,1,68829.855,Very Good,0,0
661,37,5,136425.18,1,1,0,81102.81,30-39,True,1.2,0,1,136426.18,Fair,0,1
540,67,1,88382.01,1,0,1,59457.0,60+,False,2.0,0,0,88383.01,Poor,1,1
726,37,2,132057.92,2,1,0,34743.98,30-39,False,2.0,0,1,66029.96,Good,1,1
634,36,1,0.0,1,1,1,143960.72,30-39,False,2.0,1,0,1.0,Fair,1,2
747,41,5,0.0,2,1,1,22750.17,40-49,False,1.4,1,0,1.0,Very Good,0,1
731,43,9,79120.27,1,0,0,548.52,40-49,True,1.1111111111111112,0,0,79121.27,Good,0,1
562,33,6,0.0,2,1,0,111590.35,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
749,66,6,182532.23,2,1,1,195429.92,60+,False,1.3333333333333333,0,1,91267.115,Very Good,0,0
722,29,1,107233.85,2,1,0,24924.92,<30,False,3.0,0,1,53617.925,Good,1,1
605,33,5,150092.8,1,0,0,71862.79,30-39,True,1.2,0,1,150093.8,Fair,0,1
659,38,3,0.0,2,1,0,158553.1,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
667,28,6,165798.1,1,1,0,147090.9,<30,True,1.1666666666666667,0,1,165799.1,Fair,0,1
665,52,3,0.0,1,1,0,116137.01,50-59,True,1.3333333333333333,1,0,1.0,Fair,0,2
669,38,9,121858.98,1,1,0,130755.34,30-39,True,1.1111111111111112,0,1,121859.98,Fair,0,1
794,33,0,0.0,2,0,0,178122.71,30-39,False,,1,0,1.0,Very Good,1,2
556,36,7,154872.08,2,1,1,32044.64,30-39,False,1.2857142857142856,0,1,77437.04,Poor,0,0
586,29,3,0.0,2,1,1,142238.54,<30,False,1.6666666666666663,1,0,1.0,Fair,0,1
773,25,1,124532.78,2,0,1,11723.57,<30,False,3.0,0,1,62267.39,Very Good,1,1
670,27,5,79336.61,1,1,1,26170.08,<30,False,1.2,0,0,79337.61,Fair,0,0
741,36,3,0.0,2,1,1,89804.83,30-39,False,1.6666666666666663,1,0,1.0,Very Good,0,1
493,31,3,0.0,1,1,1,176570.28,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
687,36,4,97157.96,1,0,1,63185.05,30-39,False,1.25,0,0,97158.96,Good,0,0
850,81,1,0.0,2,1,1,59568.24,60+,False,3.0,1,0,1.0,Excellent,1,2
681,18,1,98894.39,1,1,1,9596.4,<30,False,2.0,0,1,98895.39,Good,1,1
754,38,2,0.0,2,0,0,3524.69,30-39,False,2.0,1,0,1.0,Very Good,1,2
654,29,2,91955.61,1,1,0,37065.66,<30,True,1.5,0,0,91956.61,Fair,1,2
565,32,4,90322.99,2,0,1,118740.37,30-39,False,1.5,0,0,45162.495,Poor,0,0
550,40,7,114354.95,1,1,0,54018.93,30-39,True,1.1428571428571428,0,1,114355.95,Poor,0,1
528,32,4,85615.66,2,1,0,156192.43,30-39,False,1.5,0,0,42808.83,Poor,0,0
683,42,4,148283.94,1,1,1,44692.63,40-49,False,1.25,0,1,148284.94,Good,0,0
522,41,5,144147.68,1,1,1,14789.9,40-49,False,1.2,0,1,144148.68,Poor,0,0
818,31,1,186796.37,1,0,0,178252.63,30-39,True,2.0,0,1,186797.37,Excellent,1,2
490,29,4,0.0,2,1,0,32089.57,<30,False,1.5,1,0,1.0,Poor,0,1
561,37,1,100443.36,2,0,1,101693.73,30-39,False,3.0,0,1,50222.68,Poor,1,1
658,32,8,0.0,1,1,1,80410.68,30-39,False,1.125,1,0,1.0,Fair,0,1
805,33,3,105663.56,2,0,1,33330.89,30-39,False,1.6666666666666663,0,1,52832.78,Excellent,0,0
777,42,5,147531.82,1,1,1,38819.45,40-49,False,1.2,0,1,147532.82,Very Good,0,0
648,35,7,0.0,2,0,0,122899.01,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
583,40,3,54428.37,1,1,0,109638.78,30-39,True,1.3333333333333333,0,0,54429.37,Fair,0,1
705,48,9,114169.16,1,0,0,173273.2,40-49,True,1.1111111111111112,0,1,114170.16,Good,0,1
550,57,5,0.0,1,1,1,133501.94,50-59,False,1.2,1,0,1.0,Poor,0,1
666,33,2,147229.65,1,1,1,56410.17,30-39,False,1.5,0,1,147230.65,Fair,1,1
608,37,5,146093.39,2,0,0,160593.41,30-39,False,1.4,0,1,73047.695,Fair,0,0
654,40,5,105683.63,1,1,0,173617.09,30-39,True,1.2,0,1,105684.63,Fair,0,1
726,27,7,123826.07,1,0,1,78970.58,<30,False,1.1428571428571428,0,1,123827.07,Good,0,0
703,28,9,0.0,2,0,1,2151.17,<30,False,1.2222222222222223,1,0,1.0,Good,0,1
738,35,3,0.0,1,1,1,15650.73,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
805,39,2,0.0,1,0,0,166650.32,30-39,True,1.5,1,0,1.0,Excellent,1,3
624,27,9,94667.29,2,0,1,4470.52,<30,False,1.2222222222222223,0,0,47334.645,Fair,0,0
541,39,9,100116.67,1,1,1,199808.1,30-39,False,1.1111111111111112,0,1,100117.67,Poor,0,0
434,33,3,0.0,1,1,1,2739.71,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
625,55,8,118772.71,4,0,0,135853.62,50-59,False,1.5,0,1,29694.1775,Fair,0,0
700,44,2,58781.76,1,1,0,16874.92,40-49,True,1.5,0,0,58782.76,Good,1,2
762,34,8,98592.88,1,0,1,191790.29,30-39,False,1.125,0,1,98593.88,Very Good,0,0
682,33,8,74963.5,1,1,1,32770.56,30-39,False,1.125,0,0,74964.5,Good,0,0
562,29,9,120307.58,1,1,1,6795.61,<30,False,1.1111111111111112,0,1,120308.58,Poor,0,0
557,24,4,0.0,1,0,0,20515.72,<30,True,1.25,1,0,1.0,Poor,0,2
563,30,7,90727.79,1,1,0,122268.75,<30,True,1.1428571428571428,0,0,90728.79,Poor,0,1
704,44,3,0.0,2,0,1,152884.85,40-49,False,1.6666666666666663,1,0,1.0,Good,0,1
525,35,7,165358.77,1,0,1,94738.54,30-39,False,1.1428571428571428,0,1,165359.77,Poor,0,0
747,43,1,130788.71,1,0,1,101495.0,40-49,False,2.0,0,1,130789.71,Very Good,1,1
593,36,2,70181.48,2,1,0,80608.12,30-39,False,2.0,0,0,35091.74,Fair,1,1
716,34,9,0.0,1,1,1,66695.71,30-39,False,1.1111111111111112,1,0,1.0,Good,0,1
551,31,9,82293.82,2,1,1,91565.25,30-39,False,1.2222222222222223,0,0,41147.91,Poor,0,0
767,45,7,132746.2,2,1,0,26628.88,40-49,False,1.2857142857142856,0,1,66374.1,Very Good,0,0
603,26,4,109166.37,1,1,1,92840.67,<30,False,1.25,0,1,109167.37,Fair,0,0
735,43,10,123180.01,2,1,1,196673.28,40-49,False,1.2,0,1,61591.005,Good,0,0
691,30,9,0.0,1,1,0,49594.02,<30,True,1.1111111111111112,1,0,1.0,Good,0,2
527,53,8,0.0,1,1,1,51711.57,50-59,False,1.125,1,0,1.0,Poor,0,1
736,26,4,135889.13,1,1,1,165692.03,<30,False,1.25,0,1,135890.13,Good,0,0
603,35,9,145623.36,1,1,0,163181.62,30-39,True,1.1111111111111112,0,1,145624.36,Fair,0,1
602,29,3,88814.4,2,1,1,62487.97,<30,False,1.6666666666666663,0,0,44408.2,Fair,0,0
715,31,7,0.0,1,1,1,149970.59,30-39,False,1.1428571428571428,1,0,1.0,Good,0,1
750,37,2,113817.06,1,0,0,88333.74,30-39,True,1.5,0,1,113818.06,Very Good,1,2
682,48,9,101198.01,1,1,1,49732.9,40-49,False,1.1111111111111112,0,1,101199.01,Good,0,0
585,38,5,0.0,1,1,1,87363.56,30-39,False,1.2,1,0,1.0,Fair,0,1
553,41,9,110112.54,2,0,0,81898.81,40-49,False,1.2222222222222223,0,1,55057.27,Poor,0,0
637,33,5,0.0,2,1,0,139947.17,30-39,False,1.4,1,0,1.0,Fair,0,1
629,34,8,0.0,2,1,1,180595.02,30-39,False,1.25,1,0,1.0,Fair,0,1
760,32,2,0.0,1,1,1,114565.35,30-39,False,1.5,1,0,1.0,Very Good,1,2
725,36,4,118520.26,1,0,0,131173.9,30-39,True,1.25,0,1,118521.26,Good,0,1
382,36,0,0.0,1,1,1,179540.73,30-39,False,,1,0,1.0,Poor,1,2
618,40,1,133245.52,2,1,1,54495.82,30-39,False,3.0,0,1,66623.76,Fair,1,1
636,34,8,0.0,2,1,0,38570.13,30-39,False,1.25,1,0,1.0,Fair,0,1
716,31,8,109578.04,2,1,1,51503.51,30-39,False,1.25,0,1,54790.02,Good,0,0
785,54,1,0.0,2,1,0,45113.92,50-59,False,3.0,1,0,1.0,Very Good,1,2
679,38,7,110555.37,2,1,0,46522.68,30-39,False,1.2857142857142856,0,1,55278.685,Good,0,0
584,54,1,77354.37,1,0,0,138192.98,50-59,True,2.0,0,0,77355.37,Fair,1,2
570,33,8,0.0,1,1,1,124641.42,30-39,False,1.125,1,0,1.0,Poor,0,1
844,38,7,111501.66,1,1,1,119333.38,30-39,False,1.1428571428571428,0,1,111502.66,Excellent,0,0
425,39,4,0.0,2,1,0,197226.32,30-39,False,1.5,1,0,1.0,Poor,0,1
516,51,8,120124.35,2,0,1,168773.54,50-59,False,1.25,0,1,60063.175,Poor,0,0
620,35,0,76989.97,1,1,1,17242.79,30-39,False,,0,0,76990.97,Fair,1,1
547,32,2,0.0,2,1,0,132002.83,30-39,False,2.0,1,0,1.0,Poor,1,2
578,40,7,0.0,2,0,0,102233.73,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
563,61,1,82182.1,1,1,0,106826.92,60+,True,2.0,0,0,82183.1,Poor,1,2
515,48,5,129387.94,1,0,1,147955.91,40-49,False,1.2,0,1,129388.94,Poor,0,0
543,36,4,0.0,2,1,1,141210.5,30-39,False,1.5,1,0,1.0,Poor,0,1
556,39,9,89588.35,1,1,1,94898.1,30-39,False,1.1111111111111112,0,0,89589.35,Poor,0,0
525,33,5,0.0,2,1,0,161002.29,30-39,False,1.4,1,0,1.0,Poor,0,1
535,40,8,0.0,1,1,1,27689.77,30-39,False,1.125,1,0,1.0,Poor,0,1
698,52,1,107906.75,1,1,0,168886.39,50-59,True,2.0,0,1,107907.75,Good,1,2
850,34,2,72079.71,1,1,1,115767.93,30-39,False,1.5,0,0,72080.71,Excellent,1,1
701,40,5,169742.64,1,1,1,153537.55,30-39,False,1.2,0,1,169743.64,Good,0,0
598,59,8,118210.42,2,0,0,60192.14,50-59,False,1.25,0,1,59106.21,Fair,0,0
581,38,3,135157.05,1,1,1,32919.42,30-39,False,1.3333333333333333,0,1,135158.05,Fair,0,0
589,41,7,92618.62,1,1,1,101178.85,40-49,False,1.1428571428571428,0,0,92619.62,Fair,0,0
601,50,2,115625.07,1,1,0,185855.21,40-49,True,1.5,0,1,115626.07,Fair,1,2
537,38,1,0.0,2,0,1,41233.97,30-39,False,3.0,1,0,1.0,Poor,1,2
637,41,9,0.0,2,1,0,145477.36,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
849,41,10,84622.13,1,1,1,198072.16,40-49,False,1.1,0,0,84623.13,Excellent,0,0
600,36,4,0.0,2,1,0,143635.36,30-39,False,1.5,1,0,1.0,Fair,0,1
668,43,10,113034.31,1,1,1,100423.88,40-49,False,1.1,0,1,113035.31,Fair,0,0
442,34,4,0.0,2,1,0,68343.08,30-39,False,1.5,1,0,1.0,Poor,0,1
632,31,3,136556.44,1,1,0,82152.83,30-39,True,1.3333333333333333,0,1,136557.44,Fair,0,1
850,30,10,153972.89,2,1,0,62811.03,<30,False,1.2,0,1,76987.445,Excellent,0,0
765,42,4,123311.39,2,1,1,82868.34,40-49,False,1.5,0,1,61656.695,Very Good,0,0
719,47,9,116393.59,1,1,0,63051.32,40-49,True,1.1111111111111112,0,1,116394.59,Good,0,1
437,26,1,120923.52,1,0,1,78854.57,<30,False,2.0,0,1,120924.52,Poor,1,1
746,25,3,104833.79,1,0,0,71911.3,<30,True,1.3333333333333333,0,1,104834.79,Very Good,0,1
582,30,2,0.0,2,1,1,132029.95,<30,False,2.0,1,0,1.0,Fair,1,2
583,40,4,0.0,2,1,0,114093.73,30-39,False,1.5,1,0,1.0,Fair,0,1
596,29,6,0.0,2,1,0,116696.77,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
744,29,6,123737.04,2,1,0,141558.04,<30,False,1.3333333333333333,0,1,61869.52,Very Good,0,0
745,34,7,132944.53,1,1,1,31802.92,30-39,False,1.1428571428571428,0,1,132945.53,Very Good,0,0
494,27,2,0.0,2,1,0,22404.64,<30,False,2.0,1,0,1.0,Poor,1,2
722,37,2,0.0,1,0,0,120906.83,30-39,True,1.5,1,0,1.0,Good,1,3
550,38,2,103391.38,1,0,1,90878.13,30-39,False,1.5,0,1,103392.38,Poor,1,1
711,34,4,133467.77,2,1,1,42976.64,30-39,False,1.5,0,1,66734.885,Good,0,0
703,36,7,135095.47,1,1,0,143859.66,30-39,True,1.1428571428571428,0,1,135096.47,Good,0,1
521,29,3,60280.62,1,1,0,154271.41,<30,True,1.3333333333333333,0,0,60281.62,Poor,0,1
611,38,7,0.0,1,1,1,63202.0,30-39,False,1.1428571428571428,1,0,1.0,Fair,0,1
837,31,9,104678.62,1,0,1,50972.6,30-39,False,1.1111111111111112,0,1,104679.62,Excellent,0,0
624,34,6,0.0,1,1,0,582.59,30-39,True,1.1666666666666667,1,0,1.0,Fair,0,2
594,31,9,0.0,1,0,1,5719.11,30-39,False,1.1111111111111112,1,0,1.0,Fair,0,1
717,76,9,138489.66,1,1,1,68400.14,60+,False,1.1111111111111112,0,1,138490.66,Good,0,0
564,33,2,115761.51,1,0,1,112350.21,30-39,False,1.5,0,1,115762.51,Poor,1,1
803,37,1,0.0,2,0,0,7455.2,30-39,False,3.0,1,0,1.0,Excellent,1,2
651,39,6,0.0,1,1,0,24176.44,30-39,True,1.1666666666666667,1,0,1.0,Fair,0,2
427,40,8,0.0,2,1,1,82870.75,30-39,False,1.25,1,0,1.0,Poor,0,1
527,31,1,112203.25,1,1,0,182266.01,30-39,True,2.0,0,1,112204.25,Poor,1,2
606,47,0,137138.2,2,0,1,53784.22,40-49,False,,0,1,68570.1,Fair,1,1
718,43,0,93143.39,1,1,0,167554.86,40-49,True,,0,0,93144.39,Good,1,2
718,28,4,65643.3,1,1,0,28760.99,<30,True,1.25,0,0,65644.3,Good,0,1
796,56,6,94231.13,1,0,0,121164.6,50-59,True,1.1666666666666667,0,0,94232.13,Very Good,0,1
539,39,3,139153.68,2,1,0,147662.33,30-39,False,1.6666666666666663,0,1,69577.84,Poor,0,0
660,35,6,100768.77,1,1,0,19199.61,30-39,True,1.1666666666666667,0,1,100769.77,Fair,0,1
575,41,2,100062.39,1,0,0,126307.25,40-49,True,1.5,0,1,100063.39,Poor,1,2
833,37,8,151226.18,2,1,1,136129.49,30-39,False,1.25,0,1,75614.09,Excellent,0,0
677,42,5,99580.13,1,1,0,21007.96,40-49,True,1.2,0,1,99581.13,Good,0,1
622,32,5,179305.09,1,1,1,149043.78,30-39,False,1.2,0,1,179306.09,Fair,0,0
654,38,8,0.0,2,1,0,88659.44,30-39,False,1.25,1,0,1.0,Fair,0,1
707,35,3,56674.48,1,1,0,17987.4,30-39,True,1.3333333333333333,0,0,56675.48,Good,0,1
677,36,10,68806.84,1,1,0,33075.24,30-39,True,1.1,0,0,68807.84,Good,0,1
850,28,2,101100.22,2,1,1,35337.31,<30,False,2.0,0,1,50551.11,Excellent,1,1
558,58,2,142537.18,1,1,1,88791.83,50-59,False,1.5,0,1,142538.18,Poor,1,1
536,35,8,0.0,2,1,0,64833.28,30-39,False,1.25,1,0,1.0,Poor,0,1
750,43,6,113882.31,1,1,1,74564.41,40-49,False,1.1666666666666667,0,1,113883.31,Very Good,0,0
724,36,1,0.0,2,1,0,52462.25,30-39,False,3.0,1,0,1.0,Good,1,2
617,24,4,137295.19,2,1,1,91195.12,<30,False,1.5,0,1,68648.595,Fair,0,0
757,34,9,101861.36,2,0,0,187011.96,30-39,False,1.2222222222222223,0,1,50931.68,Very Good,0,0
787,51,0,58137.08,1,0,1,142538.31,50-59,False,,0,0,58138.08,Very Good,1,1
707,57,1,92053.0,1,1,1,164064.44,50-59,False,2.0,0,0,92054.0,Good,1,1
712,38,7,132767.66,2,1,1,59115.77,30-39,False,1.2857142857142856,0,1,66384.83,Good,0,0
644,18,8,0.0,2,1,0,59172.42,<30,False,1.25,1,0,1.0,Fair,0,1
696,33,2,163139.27,1,1,1,7035.36,30-39,False,1.5,0,1,163140.27,Good,1,1
695,46,3,122549.64,1,1,1,56297.85,40-49,False,1.3333333333333333,0,1,122550.64,Good,0,0
620,41,3,0.0,2,1,1,137309.06,40-49,False,1.6666666666666663,1,0,1.0,Fair,0,1
558,31,7,0.0,1,1,0,198269.08,30-39,True,1.1428571428571428,1,0,1.0,Poor,0,2
717,28,1,90537.16,1,0,1,74800.99,<30,False,2.0,0,0,90538.16,Good,1,1
686,22,5,0.0,2,1,0,158974.45,<30,False,1.4,1,0,1.0,Good,0,1
608,28,4,96679.71,1,1,1,49133.45,<30,False,1.25,0,0,96680.71,Fair,0,0
706,28,6,124923.35,2,1,1,50299.14,<30,False,1.3333333333333333,0,1,62462.675,Good,0,0
760,34,6,121303.77,2,1,1,59325.21,30-39,False,1.3333333333333333,0,1,60652.885,Very Good,0,0
643,33,0,137811.75,1,1,1,184856.89,30-39,False,,0,1,137812.75,Fair,1,1
581,34,1,0.0,2,0,1,81175.25,30-39,False,3.0,1,0,1.0,Fair,1,2
555,27,5,0.0,2,0,0,96398.51,<30,False,1.4,1,0,1.0,Poor,0,1
513,44,1,63562.02,2,0,1,52629.73,40-49,False,3.0,0,0,31782.01,Poor,1,1
688,34,9,91025.58,2,0,1,163783.0,30-39,False,1.2222222222222223,0,0,45513.79,Good,0,0
637,36,2,152606.82,1,1,1,71692.8,30-39,False,1.5,0,1,152607.82,Fair,1,1
676,41,4,101457.14,1,1,1,79101.67,40-49,False,1.25,0,1,101458.14,Good,0,0
593,43,9,0.0,2,1,1,76357.43,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
637,28,3,123675.69,1,1,1,166458.41,<30,False,1.3333333333333333,0,1,123676.69,Fair,0,0
584,26,0,146286.22,1,1,0,105105.35,<30,True,,0,1,146287.22,Fair,1,2
691,38,7,0.0,2,0,0,81617.4,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
773,52,2,0.0,2,1,0,57337.79,50-59,False,2.0,1,0,1.0,Very Good,1,2
661,28,7,95357.49,1,0,0,102297.15,<30,True,1.1428571428571428,0,0,95358.49,Fair,0,1
850,46,3,0.0,2,1,1,187980.21,40-49,False,1.6666666666666663,1,0,1.0,Excellent,0,1
648,32,8,0.0,1,1,0,133653.38,30-39,True,1.125,1,0,1.0,Fair,0,2
508,25,2,111395.53,1,0,1,48197.06,<30,False,1.5,0,1,111396.53,Poor,1,1
715,21,6,76467.16,1,1,1,173511.72,<30,False,1.1666666666666667,0,0,76468.16,Good,0,0
585,39,7,165610.41,2,0,0,131852.01,30-39,False,1.2857142857142856,0,1,82806.205,Fair,0,0
531,37,1,143407.29,2,0,1,84402.46,30-39,False,3.0,0,1,71704.645,Poor,1,1
599,28,4,126833.79,2,1,0,60843.09,<30,False,1.5,0,1,63417.895,Fair,0,0
582,43,5,153313.67,1,0,0,170563.73,40-49,True,1.2,0,1,153314.67,Fair,0,1
677,18,8,134796.87,2,1,1,114858.9,<30,False,1.25,0,1,67399.435,Good,0,0
630,28,9,0.0,2,0,0,32599.35,<30,False,1.2222222222222223,1,0,1.0,Fair,0,1
778,31,9,182275.23,2,1,0,190631.23,30-39,False,1.2222222222222223,0,1,91138.615,Very Good,0,0
566,65,4,120100.41,1,1,0,107563.16,60+,True,1.25,0,1,120101.41,Poor,0,1
602,33,5,164704.38,1,0,1,180716.1,30-39,False,1.2,0,1,164705.38,Fair,0,0
457,41,8,73700.12,3,1,1,185750.02,40-49,False,1.375,0,0,24567.706666666665,Poor,0,0
601,26,7,105514.69,2,1,0,50070.59,<30,False,1.2857142857142856,0,1,52758.345,Fair,0,0
724,36,6,94615.11,2,1,1,10627.21,30-39,False,1.3333333333333333,0,0,47308.555,Good,0,0
629,43,0,0.0,2,1,1,41263.69,40-49,False,,1,0,1.0,Fair,1,2
627,41,3,0.0,2,1,0,132719.8,40-49,False,1.6666666666666663,1,0,1.0,Fair,0,1
429,60,7,0.0,2,1,1,163691.48,50-59,False,1.2857142857142856,1,0,1.0,Poor,0,1
798,34,9,154495.79,1,1,0,191395.88,30-39,True,1.1111111111111112,0,1,154496.79,Very Good,0,1
669,29,7,0.0,2,1,1,138145.62,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
653,55,7,0.0,2,1,1,41967.03,50-59,False,1.2857142857142856,1,0,1.0,Fair,0,1
676,26,1,108348.66,1,0,0,60231.74,<30,True,2.0,0,1,108349.66,Good,1,2
684,56,8,78707.16,1,1,1,99398.36,50-59,False,1.125,0,0,78708.16,Good,0,0
665,28,8,137300.23,1,1,0,90174.83,<30,True,1.125,0,1,137301.23,Fair,0,1
562,33,8,92659.2,2,1,0,1354.25,30-39,False,1.25,0,0,46330.6,Poor,0,0
528,22,5,93547.23,2,0,1,961.57,<30,False,1.4,0,0,46774.615,Poor,0,0
636,30,8,141787.31,2,1,1,109685.61,<30,False,1.25,0,1,70894.655,Fair,0,0
668,37,6,167864.4,1,1,0,115638.29,30-39,True,1.1666666666666667,0,1,167865.4,Fair,0,1
607,27,5,100912.19,1,0,0,7631.27,<30,True,1.2,0,1,100913.19,Fair,0,1
516,32,3,145166.09,2,0,0,111421.45,30-39,False,1.6666666666666663,0,1,72584.045,Poor,0,0
624,40,3,149961.99,2,1,0,104610.86,30-39,False,1.6666666666666663,0,1,74981.995,Fair,0,0
769,45,5,126674.81,1,1,0,124118.71,40-49,True,1.2,0,1,126675.81,Very Good,0,1
850,41,3,136416.82,1,0,1,57844.26,40-49,False,1.3333333333333333,0,1,136417.82,Excellent,0,0
672,68,0,126061.51,2,1,1,184936.77,60+,False,,0,1,63031.755,Good,1,1
466,41,3,33563.95,2,1,0,178994.13,40-49,False,1.6666666666666663,0,0,16782.975,Poor,0,0
675,33,0,141816.25,1,1,0,64815.05,30-39,True,,0,1,141817.25,Good,1,2
850,33,7,118004.26,1,1,0,183983.82,30-39,True,1.1428571428571428,0,1,118005.26,Excellent,0,1
647,41,1,85906.65,3,1,0,189159.97,40-49,False,4.0,0,0,28636.55,Fair,1,1
635,37,3,0.0,2,1,0,91086.73,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
789,32,7,69423.52,1,1,0,107499.39,30-39,True,1.1428571428571428,0,0,69424.52,Very Good,0,1
612,42,5,141927.1,1,1,1,43018.98,40-49,False,1.2,0,1,141928.1,Fair,0,0
714,44,7,0.0,1,0,1,6923.11,40-49,False,1.1428571428571428,1,0,1.0,Good,0,1
748,60,0,152335.7,1,1,0,126743.33,50-59,True,,0,1,152336.7,Very Good,1,2
622,42,9,115766.26,1,0,0,72155.85,40-49,True,1.1111111111111112,0,1,115767.26,Fair,0,1
753,35,3,0.0,2,1,1,184843.77,30-39,False,1.6666666666666663,1,0,1.0,Very Good,0,1
705,33,7,68423.89,1,1,1,64872.55,30-39,False,1.1428571428571428,0,0,68424.89,Good,0,0
554,43,10,0.0,2,1,0,149629.13,40-49,False,1.2,1,0,1.0,Poor,0,1
504,43,7,102365.49,1,1,0,194690.77,40-49,True,1.1428571428571428,0,1,102366.49,Poor,0,1
525,36,2,114628.4,1,0,1,168290.06,30-39,False,1.5,0,1,114629.4,Poor,1,1
597,29,5,0.0,2,1,1,174825.57,<30,False,1.4,1,0,1.0,Fair,0,1
591,42,10,0.0,2,0,0,171099.22,40-49,False,1.2,1,0,1.0,Fair,0,1
583,33,7,122531.86,1,1,0,13549.24,30-39,True,1.1428571428571428,0,1,122532.86,Fair,0,1
544,30,4,73218.89,1,0,1,126796.69,<30,False,1.25,0,0,73219.89,Poor,0,0
850,31,4,0.0,2,1,1,33082.81,30-39,False,1.5,1,0,1.0,Excellent,0,1
601,42,4,96763.89,1,1,1,199242.65,40-49,False,1.25,0,0,96764.89,Fair,0,0
669,39,3,119452.03,1,1,1,171575.54,30-39,False,1.3333333333333333,0,1,119453.03,Fair,0,0
492,35,8,121063.49,1,0,0,85421.48,30-39,True,1.125,0,1,121064.49,Poor,0,1
630,21,1,85818.18,1,1,1,133102.3,<30,False,2.0,0,0,85819.18,Fair,1,1
658,31,2,36566.96,1,1,0,103644.98,30-39,True,1.5,0,0,36567.96,Fair,1,2
639,60,5,162039.78,1,1,1,84361.72,50-59,False,1.2,0,1,162040.78,Fair,0,0
493,54,3,167831.88,2,1,0,150159.95,50-59,False,1.6666666666666663,0,1,83916.94,Poor,0,0
598,39,5,0.0,2,1,1,83103.46,30-39,False,1.4,1,0,1.0,Fair,0,1
576,63,3,148843.56,1,1,0,69414.13,60+,True,1.3333333333333333,0,1,148844.56,Poor,0,1
650,23,4,93911.3,2,1,0,69055.45,<30,False,1.5,0,0,46956.65,Fair,0,0
709,30,9,115479.48,2,1,1,134732.99,<30,False,1.2222222222222223,0,1,57740.74,Good,0,0
644,26,8,96659.64,2,1,1,138775.69,<30,False,1.25,0,0,48330.82,Fair,0,0
613,50,5,101242.98,2,1,0,12493.61,40-49,False,1.4,0,1,50622.49,Fair,0,0
749,30,1,0.0,2,0,1,126551.65,<30,False,3.0,1,0,1.0,Very Good,1,2
634,36,1,69518.95,1,1,0,116238.39,30-39,True,2.0,0,0,69519.95,Fair,1,2
